file,task,acc,pre,rec,acc-amb,acc-unk-tok,All support,amb-tar-support,Unk-toks-support
./models/latin-upc-single-Mood_Tense_Voice-Mood_Tense_Voice-2021_02_25-00_52_42.tar,Mood_Tense_Voice,98.72999999999999,87.16000000000001,82.23,93.08,94.39
./models/latin-upc-single-Mood_Tense_Voice-Mood_Tense_Voice-2021_02_23-20_35_38.tar,Mood_Tense_Voice,98.76,89.01,85.55,93.19,94.55
./models/latin-upc-single-Mood_Tense_Voice-Mood_Tense_Voice-2021_02_24-10_48_27.tar,Mood_Tense_Voice,98.76,87.29,84.86,93.14,94.61
./models/latin-upc-single-Mood_Tense_Voice-Mood_Tense_Voice-2021_02_24-20_12_05.tar,Mood_Tense_Voice,98.76,86.32,83.74000000000001,93.19,94.12
./models/latin-upc-single-Mood_Tense_Voice-Mood_Tense_Voice-2021_02_25-09_58_52.tar,Mood_Tense_Voice,98.78,87.99,85.42999999999999,93.17,94.75
./models/latin-upc-single-Mood_Tense_Voice-Mood_Tense_Voice-2021_02_24-15_34_35.tar,Mood_Tense_Voice,98.83,88.48,85.19,93.27,94.86
./models/latin-upc-single-Mood_Tense_Voice-Mood_Tense_Voice-2021_02_25-14_48_35.tar,Mood_Tense_Voice,98.83999999999999,89.18,86.15,93.38,94.82000000000001
./models/latin-upc-single-Mood_Tense_Voice-Mood_Tense_Voice-2021_02_24-05_56_03.tar,Mood_Tense_Voice,98.87,86.41,83.7,93.41000000000001,95.3
./models/latin-upc-single-Numb-Numb-2021_02_23-20_52_23.tar,Numb,97.8,97.69,97.66,92.93,94.5
./models/latin-upc-single-Numb-Numb-2021_02_24-20_32_27.tar,Numb,97.88,97.82,97.7,93.07,94.88
./models/latin-upc-single-Numb-Numb-2021_02_24-11_10_08.tar,Numb,97.94,97.87,97.77,93.28999999999999,94.99
./models/latin-upc-single-Numb-Numb-2021_02_25-01_21_46.tar,Numb,98.02,97.88,97.94,93.41000000000001,94.96
./models/latin-upc-single-Numb-Numb-2021_02_25-05_31_02.tar,Numb,98.05,97.96000000000001,97.92,93.46,95.34
./models/latin-upc-single-Numb-Numb-2021_02_25-10_26_38.tar,Numb,98.06,97.89,98.00999999999999,93.58999999999999,94.97
./models/latin-upc-single-Numb-Numb-2021_02_25-15_17_18.tar,Numb,98.09,98.1,97.87,93.63,95.35
./models/latin-upc-single-Numb-Numb-2021_02_24-01_20_08.tar,Numb,98.11,98.06,97.95,93.61,95.23
./models/latin-upc-single-Numb-Numb-2021_02_24-16_08_00.tar,Numb,98.11,98.0,98.02,93.66,95.36
